id,split,semantic_id,pattern_id,group_tag,role,text,semantic_same_ids,tfidf_top1_id,tfidf_top2_id,tfidf_top3_id,tfidf_top4_id,tfidf_top5_id,tfidf_top6_id,tfidf_top7_id,tfidf_top8_id,tfidf_top9_id,tfidf_top10_id,tfidf_top11_id,tfidf_top12_id,bm25_top1_id,bm25_top2_id,bm25_top3_id,bm25_top4_id,bm25_top5_id,bm25_top6_id,bm25_top7_id,bm25_top8_id,bm25_top9_id,bm25_top10_id,bm25_top11_id,bm25_top12_id,jaccard_top1_id,jaccard_top2_id,jaccard_top3_id,jaccard_top4_id,jaccard_top5_id,jaccard_top6_id,jaccard_top7_id,jaccard_top8_id,jaccard_top9_id,jaccard_top10_id,jaccard_top11_id,jaccard_top12_id,tfidf_top_ids,bm25_top_ids,jaccard_top_ids,overlap2_3metrics_ids,overlap2_3metrics_count,overlap3_3metrics_ids,overlap3_3metrics_count,text_len_char,text_len_word,tf_idf_tops,jaccard_tops,bm25_tops,overlap2,overlap3,U2,U3,nvidia/llama-embed-nemotron-8b,neighbors_union,neighbors_union_count,qwen3-4b,qwen3-8b
803,validation,sem_0237,move:decl,para3,lex,We run to the station.,148;549,769,385.0,948.0,292.0,29.0,730.0,753.0,583.0,89.0,549.0,853.0,998.0,769,385,549,148,179.0,209.0,450.0,64.0,322.0,730.0,292.0,998.0,769,549.0,148.0,385.0,179.0,730.0,292.0,855.0,753.0,209.0,450.0,948.0,769;385;948;292;29;730;753;583;89;549;853;998,769;385;549;148;179;209;450;64;322;730;292;998,769;549;148;385;179;730;292;855;753;209;450;948,148;179;209;292;385;450;549;730;753;769;948;998,12,292;385;549;730;769,5,22,5,769;385;292;948;29;730;753;583;549;998;853;322,549;769;148;385;29;82;179;209;287;292;322;450,769;385;549;450;209;179;148;64;842;998;287;583,29;148;179;209;287;292;322;385;450;549;583;769;998,385;549;769,29;148;179;209;287;292;322;385;450;549;583;769;998,148;385;549;769,769;549;385;948;853;148,148;385;549;665;718;730;769;853;948,9,769;853;385;665;549;730;718;948,769;853;385;665;549;730;718;948
804,validation,sem_0048,eat:going_to,para4,tense,They are going to have pizza.,92;529;677,381,529.0,161.0,823.0,869.0,218.0,705.0,102.0,42.0,463.0,561.0,458.0,381,42,526,829,161.0,480.0,561.0,458.0,823.0,723.0,529.0,656.0,381,42.0,529.0,161.0,458.0,480.0,526.0,561.0,829.0,823.0,723.0,656.0,381;529;161;823;869;218;705;102;42;463;561;458,381;42;526;829;161;480;561;458;823;723;529;656,381;42;529;161;458;480;526;561;829;823;723;656,42;161;381;458;480;526;529;561;656;723;823;829,12,42;161;381;458;529;561;823,7,29,6,381;218;529;869;705;102;823;463;42;161;561;458,381;42;529;161;458;480;526;561;823;829;92;656,381;42;529;526;823;480;161;458;561;829;723;656,42;161;381;458;480;526;529;561;656;823;829,42;161;381;458;529;561;823,42;92;161;381;458;480;526;529;561;656;677;823;829,42;92;161;381;458;529;561;677;823,381;529;349;436;987,37;51;102;252;349;381;411;436;529;577;705;987,12,381;349;252;436;37;577;987;51;705;411;529;102,381;349;252;436;37;577;987;51;705;411;529;102
805,validation,sem_seed_social_front_place,social:front_place,singleton,single-seed,"at the cafe, He start lunch.",,79,308.0,489.0,532.0,887.0,,,,,,,,489,308,532,521,378.0,338.0,553.0,146.0,977.0,93.0,729.0,404.0,489,308.0,256.0,642.0,556.0,378.0,338.0,146.0,553.0,662.0,521.0,93.0,79;308;489;532;887,489;308;532;521;378;338;553;146;977;93;729;404,489;308;256;642;556;378;338;146;553;662;521;93,93;146;308;338;378;489;521;532;553,9,308;489,2,28,6,308;532;79;489,308;489;93;146;256;338;378;521;553;556;642;662,308;489;338;378;977;553;146;93;521;532;887;729,93;146;308;338;378;489;521;532;553,308;489,93;146;308;338;378;489;521;532;553,308;489,,489;532,2,532;489,532;489
806,validation,sem_seed_social_going_to,social:going_to,singleton,single-seed,You are going to take a phone.,,561,627.0,293.0,531.0,723.0,19.0,46.0,656.0,905.0,434.0,161.0,947.0,561,531,46,723,905.0,656.0,947.0,434.0,293.0,627.0,505.0,492.0,561,531.0,46.0,905.0,656.0,723.0,947.0,55.0,505.0,492.0,458.0,829.0,561;627;293;531;723;19;46;656;905;434;161;947,561;531;46;723;905;656;947;434;293;627;505;492,561;531;46;905;656;723;947;55;505;492;458;829,46;293;434;492;505;531;561;627;656;723;905;947,12,46;531;561;656;723;905;947,7,30,7,561;627;293;723;46;531;656;19;905;434;947;161,561;46;531;656;723;905;947;19;55;161;434;458,561;723;947;905;656;46;531;627;293;434;492;161,19;46;161;293;434;531;561;627;656;723;905;947,46;161;434;531;561;656;723;905;947,19;46;161;293;434;531;561;627;656;723;905;947,46;161;434;531;561;656;723;905;947,561;627;293,19;293;561;627,4,561;627;293;19,561;627;293;19
807,validation,sem_seed_drink_front_place,drink:front_place,singleton,single-seed,"in the city, I sip juice.",,654,225.0,640.0,306.0,767.0,607.0,149.0,387.0,522.0,727.0,227.0,,640,522,654,225,326.0,628.0,376.0,117.0,79.0,149.0,767.0,607.0,654,640.0,522.0,225.0,326.0,64.0,628.0,153.0,79.0,222.0,387.0,376.0,654;225;640;306;767;607;149;387;522;727;227,640;522;654;225;326;628;376;117;79;149;767;607,654;640;522;225;326;64;628;153;79;222;387;376,79;149;225;326;376;387;522;607;628;640;654;767,12,225;522;640;654,4,25,6,654;225;306;640;767;607;149;387;522;727;227;117,640;654;522;225;64;79;153;326;628;117;222;376,640;654;225;522;767;306;607;149;326;628;727;79,79;117;149;225;306;326;522;607;628;640;654;727;767,225;522;640;654,79;117;149;225;306;326;522;607;628;640;654;727;767,225;522;640;654,640;654,225;640;654,3,640;225;654,640;225;654
808,validation,sem_0005,play:decl,singleton,base,We play a game.,,462,464.0,512.0,837.0,801.0,299.0,892.0,351.0,579.0,786.0,46.0,984.0,299,837,512,462,464.0,801.0,351.0,579.0,46.0,786.0,279.0,892.0,240,512.0,837.0,462.0,801.0,464.0,892.0,644.0,351.0,550.0,299.0,88.0,462;464;512;837;801;299;892;351;579;786;46;984,299;837;512;462;464;801;351;579;46;786;279;892,240;512;837;462;801;464;892;644;351;550;299;88,46;299;351;462;464;512;579;786;801;837;892,11,299;351;462;464;512;801;837;892,8,15,4,462;464;512;837;801;351;892;299;786;46;579;984,240;462;464;512;644;801;837;892;88;299;351;550,837;464;462;512;801;351;299;892;579;644;240;311,240;299;351;462;464;512;579;644;801;837;892,299;351;462;464;512;801;837;892,240;299;351;462;464;512;579;644;801;837;892,299;351;462;464;512;801;837;892,512;801;837;240;46;644,46;103;240;512;630;644;801;837;890,9,837;801;512;630;890;103,837;801;512;630;890;103
809,validation,sem_0293,move:decl,para3,base,We travel to school.,82;188,188,549.0,573.0,649.0,313.0,17.0,998.0,606.0,322.0,148.0,468.0,449.0,188,649,549,606,148.0,468.0,313.0,573.0,287.0,449.0,322.0,17.0,188,649.0,549.0,606.0,148.0,573.0,593.0,468.0,968.0,313.0,,,188;549;573;649;313;17;998;606;322;148;468;449,188;649;549;606;148;468;313;573;287;449;322;17,188;649;549;606;148;573;593;468;968;313,17;148;188;313;322;449;468;549;573;606;649,11,148;188;313;468;549;573;606;649,8,20,4,188;549;573;649;313;17;998;322;148;606;468;449,188;649;549;606;148;313;468;573;593;968,188;649;549;606;148;468;313;573;593;449;322;673,148;188;313;322;449;468;549;573;593;606;649,148;188;313;468;549;573;606;649,82;148;188;313;322;449;468;549;573;593;606;649,82;148;188;313;468;549;573;606;649,188,188;649,2,188;649,188;649
810,validation,sem_0236,pref:front_time,para3,order,"Yesterday, She prefer a book.",336;794,794,74.0,152.0,8.0,351.0,650.0,145.0,983.0,,,,,794,650,152,74,8.0,983.0,145.0,351.0,951.0,629.0,592.0,263.0,794,650.0,74.0,263.0,629.0,592.0,8.0,351.0,687.0,152.0,145.0,983.0,794;74;152;8;351;650;145;983,794;650;152;74;8;983;145;351;951;629;592;263,794;650;74;263;629;592;8;351;687;152;145;983,8;74;145;152;263;351;592;629;650;794;983,11,8;74;145;152;351;650;794;983,8,29,5,794;74;152;8;351;650;145;983;908;951;383,794;650;8;74;263;592;629;145;152;351;687;983,794;152;650;8;74;145;351;983;629;592;263;687,8;74;145;152;263;351;592;629;650;687;794;983,8;74;145;152;351;650;794;983,8;74;145;152;263;336;351;592;629;650;687;794;983,8;74;145;152;336;351;650;794;983,794,74;794,2,794;74,794;74
811,validation,sem_seed_watch_present_cont,watch:present_cont,singleton,single-seed,I am watching a movie.,,552,940.0,419.0,633.0,,,,,,,,,472,68,191,96,787.0,764.0,51.0,940.0,552.0,173.0,18.0,893.0,490,651.0,68.0,536.0,191.0,472.0,54.0,982.0,747.0,896.0,81.0,96.0,552;940;419;633,472;68;191;96;787;764;51;940;552;173;18;893,490;651;68;536;191;472;54;982;747;896;81;96,68;96;191;472;552;940,6,,0,22,5,552;940;419;633,490;651;54;68;191;472;536;747;896;982;81;96,68;472;191;51;764;787;552;940;490;651;96;18,68;96;191;472;490;552;651;940,,68;96;191;472;490;552;651;940,,852;490;419;536;982;633;484;54;713,54;419;484;490;536;633;713;852;982,9,490;852;419;536;982;54,490;852;419;536;982;54
812,validation,sem_0016,pref:decl,para4,lex,We prefer water.,296;640;728,342,432.0,383.0,393.0,686.0,74.0,757.0,794.0,630.0,78.0,86.0,152.0,409,21,551,963,323.0,432.0,342.0,393.0,383.0,86.0,548.0,924.0,551,432.0,21.0,342.0,409.0,383.0,86.0,963.0,323.0,393.0,138.0,152.0,342;432;383;393;686;74;757;794;630;78;86;152,409;21;551;963;323;432;342;393;383;86;548;924,551;432;21;342;409;383;86;963;323;393;138;152,21;86;152;323;342;383;393;409;432;551;963,11,86;342;383;393;432,5,16,3,432;383;393;342;686;74;757;794,21;342;409;432;551;86;323;383;393;963;138;152,551;21;409;342;432;963;323;383;393;86;138;152,21;86;138;152;323;342;383;393;409;432;551;963,342;383;393;432,21;86;138;152;296;323;342;383;393;409;432;551;640;728;963,296;342;383;393;432;640;728,342;551;21;289;963,21;289;323;342;409;551;963,7,551;342;21;323;409;963;289,551;342;21;323;409;963;289
813,validation,sem_0121,move:front_time,para3,order,"Now, You walk to the town.",828;973,828,936.0,715.0,840.0,544.0,973.0,173.0,591.0,753.0,71.0,300.0,608.0,828,71,936,715,840.0,544.0,182.0,973.0,665.0,753.0,300.0,591.0,828,715.0,936.0,840.0,71.0,973.0,544.0,182.0,665.0,300.0,583.0,352.0,828;936;715;840;544;973;173;591;753;71;300;608,828;71;936;715;840;544;182;973;665;753;300;591,828;715;936;840;71;973;544;182;665;300;583;352,71;182;300;544;591;665;715;753;828;840;936;973,12,71;300;544;715;828;840;936;973,8,26,6,828;936;715;840;544;591;753;300;608;973;173;352,828;71;544;715;840;936;973;182;665;17;209;286,828;715;71;936;544;840;182;973;665;753;591;300,71;182;300;544;591;665;715;753;828;840;936;973,544;715;828;840;936;973,71;182;300;544;591;665;715;753;828;840;936;973,544;715;828;840;936;973,828;936;973;71,71;828;936;973,4,828;973,828;973
814,validation,sem_0139,learn:decl,para3,lex,You study a novel.,413;841,231,158.0,1.0,168.0,838.0,479.0,,,,,,,231,1,158,594,992.0,539.0,372.0,923.0,540.0,983.0,838.0,479.0,594,231.0,539.0,992.0,540.0,923.0,1.0,372.0,158.0,983.0,251.0,261.0,231;158;1;168;838;479,231;1;158;594;992;539;372;923;540;983;838;479,594;231;539;992;540;923;1;372;158;983;251;261,1;158;231;372;479;539;540;594;838;923;983;992,12,1;158;231,3,18,4,231;1;158;838;168;479,231;539;594;992;1;372;540;923;158;983;8;69,231;1;158;594;539;992;372;923;540;838;168;479,1;158;168;231;372;479;539;540;594;838;923;992,1;158;231,1;158;168;231;372;413;479;539;540;594;838;841;923;992,1;158;231;413;841,992;1,1;158;231;374;519;539;854;871;992,9,158;871;992;231;519;1;374;539;854,158;871;992;231;519;1;374;539;854
815,validation,sem_0192,drink:decl,para3,lex,You sip coffee.,453;690,25,555.0,929.0,192.0,655.0,538.0,36.0,149.0,562.0,,,,929,25,655,555,192.0,538.0,36.0,149.0,507.0,905.0,576.0,562.0,655,25.0,929.0,149.0,555.0,538.0,507.0,192.0,,,,,25;555;929;192;655;538;36;149;562,929;25;655;555;192;538;36;149;507;905;576;562,655;25;929;149;555;538;507;192,25;36;149;192;507;538;555;562;655;929,10,25;149;192;538;555;655;929,7,15,3,25;555;929;655;192;538;36;149;562,25;149;555;655;929;192;507;538,25;555;655;929;538;192;149;36;507;905;215;576,25;36;149;192;507;538;555;655;929,25;149;192;538;555;655;929,25;36;149;192;453;507;538;555;655;690;929,25;149;192;453;538;555;655;690;929,25;507;428;655;929,25;36;166;192;428;507;555;576;655;835;929,11,25;655;507;555;192;929;428;166;835;576;36,25;655;507;555;192;929;428;166;835;576;36
816,validation,sem_seed_drink_wh_when,drink:wh_when,singleton,single-seed,When do They drink?,,575,970.0,35.0,331.0,104.0,835.0,,,,,,,970,35,331,575,725.0,204.0,324.0,373.0,886.0,97.0,843.0,280.0,331,970.0,575.0,35.0,104.0,835.0,234.0,373.0,280.0,999.0,864.0,204.0,575;970;35;331;104;835,970;35;331;575;725;204;324;373;886;97;843;280,331;970;575;35;104;835;234;373;280;999;864;204,35;104;204;280;331;373;575;835;970,9,35;331;575;970,4,19,4,575;970;35;331;104;835;280,35;331;575;970;104;835;97;143;162;204;234;280,970;331;35;575;324;886;373;204;843;97;725;999,35;97;104;204;280;331;575;835;970,35;331;575;970,35;97;104;204;280;331;575;835;970,35;331;575;970,970;575,575;970,2,575;970,575;970
817,validation,sem_0109,call:decl,para3,lex,He contact my father.,58;403,291,439.0,392.0,320.0,106.0,856.0,631.0,196.0,202.0,285.0,435.0,739.0,320,392,439,291,106.0,856.0,196.0,612.0,284.0,953.0,461.0,247.0,439,284.0,461.0,291.0,953.0,392.0,320.0,612.0,856.0,106.0,341.0,247.0,291;439;392;320;106;856;631;196;202;285;435;739,320;392;439;291;106;856;196;612;284;953;461;247,439;284;461;291;953;392;320;612;856;106;341;247,106;196;247;284;291;320;392;439;461;612;856;953,12,106;291;320;392;439;856,6,21,4,291;439;392;106;320;856;631;202;196;285;435;739,284;291;320;392;439;461;612;953;106;247;341;856,291;439;320;392;856;106;284;612;461;953;196;247,106;196;247;284;291;320;392;439;461;612;856;953,106;291;320;392;439;856,58;106;196;247;284;291;320;392;403;439;461;612;856;953,58;106;291;320;392;403;439;856,392;291;435;284;439;461;106;320;45;133;370;356;196,45;106;133;196;284;291;320;343;356;370;392;435;439;461;574;631;831;834;850;856,20,291;435;284;461;439;856;106;392;45;834;343;133;320;831;631;850;574,291;435;284;461;439;856;106;392;45;834;343;133;320;831;631;850;574
818,validation,sem_0053,eat:decl,para4,base,She have a sandwich.,15;623;921,118,15.0,80.0,678.0,559.0,623.0,100.0,910.0,500.0,944.0,763.0,99.0,559,15,118,80,678.0,944.0,763.0,960.0,100.0,14.0,456.0,623.0,559,15.0,118.0,14.0,623.0,678.0,456.0,80.0,944.0,763.0,960.0,100.0,118;15;80;678;559;623;100;910;500;944;763;99,559;15;118;80;678;944;763;960;100;14;456;623,559;15;118;14;623;678;456;80;944;763;960;100,14;15;80;100;118;456;559;623;678;763;944;960,12,15;80;100;118;559;623;678;763;944,9,20,4,118;15;80;678;559;623;763;99;960;617;38;100,15;559;14;80;118;456;623;678;100;763;944;960,15;559;678;118;80;763;944;100;960;456;623;14,14;15;80;100;118;456;559;623;678;763;944;960,15;80;100;118;559;623;678;763;960,14;15;80;100;118;456;559;623;678;763;921;944;960,15;80;100;118;559;623;678;763;921;960,15;623;836;559;14;102,14;15;38;55;80;100;102;108;118;177;456;504;559;617;623;677;678;763;836;860;899;910,22,623;15;118;559;80;14;678;177;38;100;504;456;763;860;910;55;899;108;617;677,623;15;118;559;80;14;678;177;38;100;504;456;763;860;910;55;899;108;617;677
819,validation,sem_seed_watch_wh_where,watch:wh_where,singleton,single-seed,Where does He view?,,916,609.0,154.0,736.0,39.0,,,,,,,,916,903,609,39,736.0,882.0,732.0,48.0,126.0,621.0,95.0,154.0,916,903.0,882.0,613.0,732.0,736.0,609.0,95.0,32.0,154.0,621.0,126.0,916;609;154;736;39,916;903;609;39;736;882;732;48;126;621;95;154,916;903;882;613;732;736;609;95;32;154;621;126,39;95;126;154;609;621;732;736;882;903;916,11,154;609;736;916,4,19,4,916;609;154;736;39,916;903;32;39;95;126;154;609;613;621;732;736,916;903;736;39;609;732;882;154;621;126;95;613,39;95;126;154;609;613;621;732;736;903;916,39;154;609;736;916,39;95;126;154;609;613;621;732;736;903;916,39;154;609;736;916,,,0,,
820,validation,sem_0018,call:decl,para4,base,You text a friend.,250;358;459,459,862.0,350.0,776.0,250.0,205.0,264.0,56.0,208.0,355.0,416.0,295.0,459,250,862,350,776.0,264.0,416.0,205.0,208.0,56.0,142.0,356.0,250,459.0,205.0,416.0,350.0,862.0,208.0,776.0,264.0,69.0,170.0,438.0,459;862;350;776;250;205;264;56;208;355;416;295,459;250;862;350;776;264;416;205;208;56;142;356,250;459;205;416;350;862;208;776;264;69;170;438,56;205;208;250;264;350;416;459;776;862,10,205;208;250;264;350;416;459;776;862,9,18,4,459;862;350;776;250;264;205;56;355;208;356;416,250;459;205;208;350;416;862;776;264;8;26;34,250;459;862;350;776;416;208;205;264;56;142;581,56;205;208;250;264;350;416;459;776;862,205;208;250;264;350;416;459;776;862,56;205;208;250;264;350;358;416;459;776;862,205;208;250;264;350;358;416;459;776;862,862;250;459;350;208;416,208;250;350;416;459;776;862,7,250;862;459;776;350,250;862;459;776;350
821,validation,sem_0174,acq:front_time,para3,order,"Now, I get a phone.",123;481,123,290.0,898.0,4.0,,,,,,,,,123,898,4,290,926.0,993.0,585.0,225.0,332.0,491.0,881.0,310.0,123,4.0,898.0,585.0,290.0,926.0,,,,,,,123;290;898;4,123;898;4;290;926;993;585;225;332;491;881;310,123;4;898;585;290;926,4;123;290;585;898;926,6,4;123;290;898,4,19,5,123;290;898;4,123;4;290;585;898;926,123;898;4;290;926;993;332;491;225;585;310;400,4;123;290;585;898;926,4;123;290;898,4;123;290;481;585;898;926,4;123;290;481;898,123,123,1,123,123
822,validation,sem_0015,social:decl,para4,base,They make coffee.,7;49;661,49,661.0,6.0,933.0,371.0,666.0,697.0,562.0,33.0,588.0,904.0,440.0,661,49,6,697,33.0,371.0,933.0,666.0,904.0,588.0,835.0,407.0,49,661.0,588.0,904.0,835.0,666.0,6.0,33.0,933.0,371.0,697.0,,49;661;6;933;371;666;697;562;33;588;904;440,661;49;6;697;33;371;933;666;904;588;835;407,49;661;588;904;835;666;6;33;933;371;697,6;33;49;371;588;661;666;697;835;904;933,11,6;33;49;371;588;661;666;697;904;933,10,17,3,49;661;6;933;371;697;562;33;588;666;440,49;661;588;666;835;904;6;33;371;697;933,661;49;6;933;371;33;697;904;835;588;666;407,6;33;49;371;588;661;666;697;835;904;933,6;33;49;371;588;661;666;697;933,6;7;33;49;371;588;661;666;697;835;904;933,6;7;33;49;371;588;661;666;697;933,661;835;49;576,49;576;588;661;835,5,835;661;49;576;588,835;661;49;576;588
823,validation,sem_0054,social:going_to,para4,tense,They are going to help my mother.,121;265;371,872,265.0,676.0,121.0,804.0,802.0,161.0,611.0,42.0,381.0,526.0,561.0,265,121,676,872,434.0,497.0,802.0,804.0,42.0,381.0,526.0,611.0,265,121.0,381.0,804.0,42.0,434.0,161.0,480.0,497.0,458.0,526.0,561.0,872;265;676;121;804;802;161;611;42;381;526;561,265;121;676;872;434;497;802;804;42;381;526;611,265;121;381;804;42;434;161;480;497;458;526;561,42;121;161;265;381;434;497;526;561;611;676;802;804;872,14,42;121;265;381;526;804,6,33,7,872;265;676;121;802;804;611;42;161;526;381;561,265;121;42;381;804;161;434;458;480;497;526;561,265;121;676;872;802;42;804;381;497;434;22;611,42;121;161;265;381;434;497;526;561;611;676;802;804;872,42;121;265;381;804,42;121;161;265;371;381;434;497;526;561;611;676;802;804;872,42;121;265;371;381;804,265;121;971,121;265;872;971,4,265;121;872;971,265;121;872;971
824,validation,sem_0266,acq:decl,para3,base,You pick a movie.,131;375,442,375.0,59.0,455.0,408.0,90.0,943.0,185.0,513.0,,,,442,59,455,419,151.0,778.0,713.0,375.0,353.0,476.0,513.0,943.0,375,713.0,442.0,419.0,778.0,151.0,59.0,353.0,476.0,455.0,531.0,861.0,442;375;59;455;408;90;943;185;513,442;59;455;419;151;778;713;375;353;476;513;943,375;713;442;419;778;151;59;353;476;455;531;861,59;151;353;375;419;442;455;476;513;713;778;943,12,59;375;442;455,4,17,4,442;375;59;455;90;408;513;943,151;375;419;442;713;778;59;353;476;455;531;5,442;59;455;151;375;419;778;713;353;476;90;943,59;90;151;353;375;419;442;455;476;713;778;943,59;375;442;455,59;90;131;151;353;375;419;442;455;476;713;778;943,59;131;375;442;455,442;375;59;943;419;151;778,59;151;375;419;442;778;943,7,442;375;59,442;375;59
825,validation,sem_seed_learn_decl,learn:decl,singleton,single-seed,I study music.,,542,315.0,445.0,168.0,838.0,424.0,479.0,,,,,,542,315,271,158,443.0,424.0,337.0,201.0,638.0,482.0,402.0,168.0,443,542.0,424.0,337.0,201.0,638.0,271.0,315.0,,,,,542;315;445;168;838;424;479,542;315;271;158;443;424;337;201;638;482;402;168,443;542;424;337;201;638;271;315,168;201;271;315;337;424;443;542;638,9,315;424;542,3,14,3,542;315;838;445;168;231;424,337;424;443;542;201;271;638;315,542;315;271;337;424;443;158;201;638;838;168;402,168;201;271;315;337;424;443;542;638;838,315;424;542,168;201;271;315;337;424;443;542;638;838,315;424;542,445;395;424;542,395;424;445;542,4,395;445;542;424,395;445;542;424
826,validation,sem_0097,learn:decl,para3,lex,They read a song.,235;672,775,989.0,900.0,895.0,712.0,339.0,979.0,360.0,496.0,877.0,460.0,167.0,895,900,989,775,712.0,339.0,979.0,930.0,479.0,543.0,124.0,496.0,895,989.0,543.0,479.0,900.0,124.0,930.0,775.0,712.0,245.0,590.0,198.0,775;989;900;895;712;339;979;360;496;877;460;167,895;900;989;775;712;339;979;930;479;543;124;496,895;989;543;479;900;124;930;775;712;245;590;198,124;339;479;496;543;712;775;895;900;930;979;989,12,712;775;895;900;989,5,17,4,775;989;900;895;712;339;979;877;360;460;167;496,895;124;479;543;712;775;900;930;989;245;590;198,895;775;989;900;712;339;479;124;543;930;496;245,124;245;339;479;496;543;712;775;895;900;930;989,712;775;895;900;989,124;235;245;339;479;496;543;672;712;775;895;900;930;989,235;672;712;775;895;900;989,900;989;775;895;57,57;775;895;900;989,5,775;989;900;57,775;989;900;57
827,validation,sem_0011,pref:past_simple,para4,tense,She loved a song.,180;530;699,180,602.0,636.0,833.0,563.0,296.0,995.0,530.0,930.0,,,,636,602,180,989,771.0,57.0,20.0,296.0,530.0,,,,989,180.0,771.0,20.0,57.0,530.0,900.0,336.0,348.0,355.0,321.0,861.0,180;602;636;833;563;296;995;530;930,636;602;180;989;771;57;20;296;530,989;180;771;20;57;530;900;336;348;355;321;861,20;57;180;296;530;602;636;771;989,9,180;530,2,18,4,180;563;833;995;636;930;530;602;989;775,180;771;989;20;57;530;14;26;63;78;124;134,636;602;989;180;771;296;20;57;530;826;781;775,20;57;180;530;602;636;771;775;989,180;530;989,20;57;180;530;602;636;699;771;775;989,180;530;699;989,180;995;930;833,180;563;833;930;995,5,180;563;930;995;833,180;563;930;995;833
828,validation,sem_0121,move:decl,para3,base,You walk to the town.,813;973,813,936.0,715.0,840.0,544.0,973.0,591.0,173.0,753.0,300.0,71.0,182.0,813,715,936,71,840.0,544.0,182.0,973.0,300.0,753.0,591.0,914.0,813,544.0,715.0,936.0,840.0,71.0,973.0,182.0,753.0,209.0,608.0,591.0,813;936;715;840;544;973;591;173;753;300;71;182,813;715;936;71;840;544;182;973;300;753;591;914,813;544;715;936;840;71;973;182;753;209;608;591,71;182;300;544;591;715;753;813;840;936;973,11,71;182;544;591;715;753;813;840;936;973,10,21,5,813;936;715;840;544;591;753;300;608;973;173;182,813;71;544;715;840;936;973;182;17;209;286;300,813;71;715;936;840;544;182;973;591;753;300;914,71;182;300;544;591;715;753;813;840;936;973,182;300;544;715;813;840;936;973,71;182;300;544;591;715;753;813;840;936;973,182;300;544;715;813;840;936;973,813;936;973;173;71;715,71;173;715;813;873;936;973,7,973;813;936;715;873;173,973;813;936;715;873;173
